duration(s);cost;bonus;route
2.69;3985;16518;[0, 3, 48, 6, 47, 7, 43, 40, 21, 39, 38, 8, 37, 36, 22, 35, 34, 33, 1, 32, 29, 28, 27, 4, 26, 49]
2.69;3985;16518;[0, 3, 48, 6, 47, 7, 43, 40, 21, 39, 38, 8, 37, 36, 22, 35, 34, 33, 1, 32, 29, 28, 27, 4, 26, 49]
2.69;3985;16518;[0, 3, 48, 6, 47, 7, 43, 40, 21, 39, 38, 8, 37, 36, 22, 35, 34, 33, 1, 32, 29, 28, 27, 4, 26, 49]
2.70;3985;16518;[0, 3, 48, 6, 47, 7, 43, 40, 21, 39, 38, 8, 37, 36, 22, 35, 34, 33, 1, 32, 29, 28, 27, 4, 26, 49]
2.69;3985;16518;[0, 3, 48, 6, 47, 7, 43, 40, 21, 39, 38, 8, 37, 36, 22, 35, 34, 33, 1, 32, 29, 28, 27, 4, 26, 49]
2.75;3985;16518;[0, 3, 48, 6, 47, 7, 43, 40, 21, 39, 38, 8, 37, 36, 22, 35, 34, 33, 1, 32, 29, 28, 27, 4, 26, 49]
2.71;3985;16518;[0, 3, 48, 6, 47, 7, 43, 40, 21, 39, 38, 8, 37, 36, 22, 35, 34, 33, 1, 32, 29, 28, 27, 4, 26, 49]
2.70;3985;16518;[0, 3, 48, 6, 47, 7, 43, 40, 21, 39, 38, 8, 37, 36, 22, 35, 34, 33, 1, 32, 29, 28, 27, 4, 26, 49]
2.71;3985;16518;[0, 3, 48, 6, 47, 7, 43, 40, 21, 39, 38, 8, 37, 36, 22, 35, 34, 33, 1, 32, 29, 28, 27, 4, 26, 49]
2.68;3985;16518;[0, 3, 48, 6, 47, 7, 43, 40, 21, 39, 38, 8, 37, 36, 22, 35, 34, 33, 1, 32, 29, 28, 27, 4, 26, 49]
2.72;3985;16518;[0, 3, 48, 6, 47, 7, 43, 40, 21, 39, 38, 8, 37, 36, 22, 35, 34, 33, 1, 32, 29, 28, 27, 4, 26, 49]
2.76;3985;16518;[0, 3, 48, 6, 47, 7, 43, 40, 21, 39, 38, 8, 37, 36, 22, 35, 34, 33, 1, 32, 29, 28, 27, 4, 26, 49]
2.75;3985;16518;[0, 3, 48, 6, 47, 7, 43, 40, 21, 39, 38, 8, 37, 36, 22, 35, 34, 33, 1, 32, 29, 28, 27, 4, 26, 49]
2.69;3985;16518;[0, 3, 48, 6, 47, 7, 43, 40, 21, 39, 38, 8, 37, 36, 22, 35, 34, 33, 1, 32, 29, 28, 27, 4, 26, 49]
2.68;3985;16518;[0, 3, 48, 6, 47, 7, 43, 40, 21, 39, 38, 8, 37, 36, 22, 35, 34, 33, 1, 32, 29, 28, 27, 4, 26, 49]
2.69;3985;16518;[0, 3, 48, 6, 47, 7, 43, 40, 21, 39, 38, 8, 37, 36, 22, 35, 34, 33, 1, 32, 29, 28, 27, 4, 26, 49]
2.68;3985;16518;[0, 3, 48, 6, 47, 7, 43, 40, 21, 39, 38, 8, 37, 36, 22, 35, 34, 33, 1, 32, 29, 28, 27, 4, 26, 49]
2.67;3985;16518;[0, 3, 48, 6, 47, 7, 43, 40, 21, 39, 38, 8, 37, 36, 22, 35, 34, 33, 1, 32, 29, 28, 27, 4, 26, 49]
2.69;3985;16518;[0, 3, 48, 6, 47, 7, 43, 40, 21, 39, 38, 8, 37, 36, 22, 35, 34, 33, 1, 32, 29, 28, 27, 4, 26, 49]
2.68;3985;16518;[0, 3, 48, 6, 47, 7, 43, 40, 21, 39, 38, 8, 37, 36, 22, 35, 34, 33, 1, 32, 29, 28, 27, 4, 26, 49]
2.66;3985;16518;[0, 3, 48, 6, 47, 7, 43, 40, 21, 39, 38, 8, 37, 36, 22, 35, 34, 33, 1, 32, 29, 28, 27, 4, 26, 49]
2.68;3985;16518;[0, 3, 48, 6, 47, 7, 43, 40, 21, 39, 38, 8, 37, 36, 22, 35, 34, 33, 1, 32, 29, 28, 27, 4, 26, 49]
2.67;3985;16518;[0, 3, 48, 6, 47, 7, 43, 40, 21, 39, 38, 8, 37, 36, 22, 35, 34, 33, 1, 32, 29, 28, 27, 4, 26, 49]
2.67;3985;16518;[0, 3, 48, 6, 47, 7, 43, 40, 21, 39, 38, 8, 37, 36, 22, 35, 34, 33, 1, 32, 29, 28, 27, 4, 26, 49]
2.68;3985;16518;[0, 3, 48, 6, 47, 7, 43, 40, 21, 39, 38, 8, 37, 36, 22, 35, 34, 33, 1, 32, 29, 28, 27, 4, 26, 49]
2.66;3985;16518;[0, 3, 48, 6, 47, 7, 43, 40, 21, 39, 38, 8, 37, 36, 22, 35, 34, 33, 1, 32, 29, 28, 27, 4, 26, 49]
2.66;3985;16518;[0, 3, 48, 6, 47, 7, 43, 40, 21, 39, 38, 8, 37, 36, 22, 35, 34, 33, 1, 32, 29, 28, 27, 4, 26, 49]
2.69;3985;16518;[0, 3, 48, 6, 47, 7, 43, 40, 21, 39, 38, 8, 37, 36, 22, 35, 34, 33, 1, 32, 29, 28, 27, 4, 26, 49]
2.66;3985;16518;[0, 3, 48, 6, 47, 7, 43, 40, 21, 39, 38, 8, 37, 36, 22, 35, 34, 33, 1, 32, 29, 28, 27, 4, 26, 49]
2.67;3985;16518;[0, 3, 48, 6, 47, 7, 43, 40, 21, 39, 38, 8, 37, 36, 22, 35, 34, 33, 1, 32, 29, 28, 27, 4, 26, 49]
