duration(s);cost;bonus;route
0.59;793;2981;[0, 4, 9, 8, 7]
0.54;793;2981;[0, 4, 9, 8, 7]
0.55;793;2981;[0, 4, 9, 8, 7]
0.58;793;2981;[0, 4, 9, 8, 7]
0.55;793;2981;[0, 4, 9, 8, 7]
0.55;793;2981;[0, 4, 9, 8, 7]
0.54;793;2981;[0, 4, 9, 8, 7]
0.55;793;2981;[0, 4, 9, 8, 7]
0.54;793;2981;[0, 4, 9, 8, 7]
0.54;793;2981;[0, 4, 9, 8, 7]
0.54;793;2981;[0, 4, 9, 8, 7]
0.53;793;2981;[0, 4, 9, 8, 7]
0.55;793;2981;[0, 4, 9, 8, 7]
0.53;793;2981;[0, 4, 9, 8, 7]
0.55;793;2981;[0, 4, 9, 8, 7]
0.54;793;2981;[0, 4, 9, 8, 7]
0.55;793;2981;[0, 4, 9, 8, 7]
0.55;793;2981;[0, 4, 9, 8, 7]
0.58;793;2981;[0, 4, 9, 8, 7]
0.54;793;2981;[0, 4, 9, 8, 7]
0.56;793;2981;[0, 4, 9, 8, 7]
0.57;793;2981;[0, 4, 9, 8, 7]
0.56;793;2981;[0, 4, 9, 8, 7]
0.56;793;2981;[0, 4, 9, 8, 7]
0.55;793;2981;[0, 4, 9, 8, 7]
0.55;793;2981;[0, 4, 9, 8, 7]
0.54;793;2981;[0, 4, 9, 8, 7]
0.54;793;2981;[0, 4, 9, 8, 7]
0.56;793;2981;[0, 4, 9, 8, 7]
0.54;793;2981;[0, 4, 9, 8, 7]
