duration(s);cost;bonus;route
0.34;793;2981;[0, 4, 9, 8, 7]
0.35;793;2981;[0, 4, 9, 8, 7]
0.35;793;2981;[0, 4, 9, 8, 7]
0.35;793;2981;[0, 4, 9, 8, 7]
0.35;793;2981;[0, 4, 9, 8, 7]
0.35;793;2981;[0, 4, 9, 8, 7]
0.35;793;2981;[0, 4, 9, 8, 7]
0.34;793;2981;[0, 4, 9, 8, 7]
0.34;793;2981;[0, 4, 9, 8, 7]
0.35;793;2981;[0, 4, 9, 8, 7]
0.34;793;2981;[0, 4, 9, 8, 7]
0.37;793;2981;[0, 4, 9, 8, 7]
0.35;793;2981;[0, 4, 9, 8, 7]
0.35;793;2981;[0, 4, 9, 8, 7]
0.34;793;2981;[0, 4, 9, 8, 7]
0.35;793;2981;[0, 4, 9, 8, 7]
0.34;793;2981;[0, 4, 9, 8, 7]
0.34;793;2981;[0, 4, 9, 8, 7]
0.35;793;2981;[0, 4, 9, 8, 7]
0.35;793;2981;[0, 4, 9, 8, 7]
0.35;793;2981;[0, 4, 9, 8, 7]
0.34;793;2981;[0, 4, 9, 8, 7]
0.34;793;2981;[0, 4, 9, 8, 7]
0.34;793;2981;[0, 4, 9, 8, 7]
0.35;793;2981;[0, 4, 9, 8, 7]
0.34;793;2981;[0, 4, 9, 8, 7]
0.34;793;2981;[0, 4, 9, 8, 7]
0.34;793;2981;[0, 4, 9, 8, 7]
0.34;793;2981;[0, 4, 9, 8, 7]
0.34;793;2981;[0, 4, 9, 8, 7]
