duration(s);cost;bonus;route
0.61;1378;5714;[0, 18, 13, 15, 6, 12, 10, 8, 3]
0.62;1378;5714;[0, 18, 13, 15, 6, 12, 10, 8, 3]
0.58;1370;5681;[0, 18, 13, 15, 6, 7, 12, 16, 3]
0.58;1370;5681;[0, 18, 13, 15, 6, 7, 12, 16, 3]
0.58;1370;5681;[0, 18, 13, 15, 6, 7, 12, 16, 3]
0.61;1378;5714;[0, 18, 13, 15, 6, 12, 10, 8, 3]
0.61;1378;5714;[0, 18, 13, 15, 6, 12, 10, 8, 3]
0.58;1370;5681;[0, 18, 13, 15, 6, 7, 12, 16, 3]
0.58;1370;5681;[0, 18, 13, 15, 6, 7, 12, 16, 3]
0.58;1370;5681;[0, 18, 13, 15, 6, 7, 12, 16, 3]
0.57;1370;5681;[0, 18, 13, 15, 6, 7, 12, 16, 3]
0.58;1370;5681;[0, 18, 13, 15, 6, 7, 12, 16, 3]
0.61;1378;5714;[0, 18, 13, 15, 6, 12, 10, 8, 3]
0.61;1378;5714;[0, 18, 13, 15, 6, 12, 10, 8, 3]
0.58;1370;5681;[0, 18, 13, 15, 6, 7, 12, 16, 3]
0.61;1378;5714;[0, 18, 13, 15, 6, 12, 10, 8, 3]
0.61;1378;5714;[0, 18, 13, 15, 6, 12, 10, 8, 3]
0.60;1395;5673;[0, 18, 13, 6, 7, 12, 4, 16, 3]
0.60;1395;5673;[0, 18, 13, 6, 7, 12, 4, 16, 3]
0.60;1386;5849;[0, 3, 6, 7, 18, 13, 15, 12, 1]
0.59;1370;5681;[0, 18, 13, 15, 6, 7, 12, 16, 3]
0.58;1370;5681;[0, 18, 13, 15, 6, 7, 12, 16, 3]
0.57;1370;5681;[0, 18, 13, 15, 6, 7, 12, 16, 3]
0.58;1370;5681;[0, 18, 13, 15, 6, 7, 12, 16, 3]
0.58;1370;5681;[0, 18, 13, 15, 6, 7, 12, 16, 3]
0.58;1370;5681;[0, 18, 13, 15, 6, 7, 12, 16, 3]
0.58;1370;5681;[0, 18, 13, 15, 6, 7, 12, 16, 3]
0.58;1370;5681;[0, 18, 13, 15, 6, 7, 12, 16, 3]
0.58;1370;5681;[0, 18, 13, 15, 6, 7, 12, 16, 3]
0.58;1370;5681;[0, 18, 13, 15, 6, 7, 12, 16, 3]
